agent,flops_step,memory_bytes,t
ucb1,1,0,1
ucb1,1,0,2
ucb1,1,0,3
ucb1,1,0,4
ucb1,1,0,5
ucb1,1,0,6
ucb1,1,0,7
ucb1,1,0,8
ucb1,1,0,9
ucb1,1,0,10
ucb1,1,0,11
ucb1,1,0,12
ucb1,1,0,13
ucb1,1,0,14
ucb1,1,0,15
ucb1,1,0,16
ucb1,1,0,17
ucb1,1,0,18
ucb1,1,0,19
ucb1,1,0,20
ucb1,1,0,21
ucb1,1,0,22
ucb1,1,0,23
ucb1,1,0,24
ucb1,1,0,25
ucb1,1,0,26
ucb1,1,0,27
ucb1,1,0,28
ucb1,1,0,29
ucb1,1,0,30
ucb1,1,0,31
ucb1,1,0,32
ucb1,1,0,33
ucb1,1,0,34
ucb1,1,0,35
ucb1,1,0,36
ucb1,1,0,37
ucb1,1,0,38
ucb1,1,0,39
ucb1,1,0,40
ucb1,1,0,41
ucb1,1,0,42
ucb1,1,0,43
ucb1,1,0,44
ucb1,1,0,45
ucb1,1,0,46
ucb1,1,0,47
ucb1,1,0,48
ucb1,1,0,49
ucb1,1,0,50
ucb1,1,0,51
ucb1,1,0,52
ucb1,1,0,53
ucb1,1,0,54
ucb1,1,0,55
ucb1,1,0,56
ucb1,1,0,57
ucb1,1,0,58
ucb1,1,0,59
ucb1,1,0,60
ucb1,1,0,61
ucb1,1,0,62
ucb1,1,0,63
ucb1,1,0,64
ucb1,1,0,65
ucb1,1,0,66
ucb1,1,0,67
ucb1,1,0,68
ucb1,1,0,69
ucb1,1,0,70
ucb1,1,0,71
ucb1,1,0,72
ucb1,1,0,73
ucb1,1,0,74
ucb1,1,0,75
ucb1,1,0,76
ucb1,1,0,77
ucb1,1,0,78
ucb1,1,0,79
ucb1,1,0,80
ucb1,1,0,81
ucb1,1,0,82
ucb1,1,0,83
ucb1,1,0,84
ucb1,1,0,85
ucb1,1,0,86
ucb1,1,0,87
ucb1,1,0,88
ucb1,1,0,89
ucb1,1,0,90
ucb1,1,0,91
ucb1,1,0,92
ucb1,1,0,93
ucb1,1,0,94
ucb1,1,0,95
ucb1,1,0,96
ucb1,1,0,97
ucb1,1,0,98
ucb1,1,0,99
ucb1,1,0,100
ucb1,1,0,101
ucb1,1,0,102
ucb1,1,0,103
ucb1,1,0,104
ucb1,1,0,105
ucb1,1,0,106
ucb1,1,0,107
ucb1,1,0,108
ucb1,1,0,109
ucb1,1,0,110
ucb1,1,0,111
ucb1,1,0,112
ucb1,1,0,113
ucb1,1,0,114
ucb1,1,0,115
ucb1,1,0,116
ucb1,1,0,117
ucb1,1,0,118
ucb1,1,0,119
ucb1,1,0,120
ucb1,1,0,121
ucb1,1,0,122
ucb1,1,0,123
ucb1,1,0,124
ucb1,1,0,125
ucb1,1,0,126
ucb1,1,0,127
ucb1,1,0,128
ucb1,1,0,129
ucb1,1,0,130
ucb1,1,0,131
ucb1,1,0,132
ucb1,1,0,133
ucb1,1,0,134
ucb1,1,0,135
ucb1,1,0,136
ucb1,1,0,137
ucb1,1,0,138
ucb1,1,0,139
ucb1,1,0,140
ucb1,1,0,141
ucb1,1,0,142
ucb1,1,0,143
ucb1,1,0,144
ucb1,1,0,145
ucb1,1,0,146
ucb1,1,0,147
ucb1,1,0,148
ucb1,1,0,149
ucb1,1,0,150
ucb1,1,0,151
ucb1,1,0,152
ucb1,1,0,153
ucb1,1,0,154
ucb1,1,0,155
ucb1,1,0,156
ucb1,1,0,157
ucb1,1,0,158
ucb1,1,0,159
ucb1,1,0,160
ucb1,1,0,161
ucb1,1,0,162
ucb1,1,0,163
ucb1,1,0,164
ucb1,1,0,165
ucb1,1,0,166
ucb1,1,0,167
ucb1,1,0,168
ucb1,1,0,169
ucb1,1,0,170
ucb1,1,0,171
ucb1,1,0,172
ucb1,1,0,173
ucb1,1,0,174
ucb1,1,0,175
ucb1,1,0,176
ucb1,1,0,177
ucb1,1,0,178
ucb1,1,0,179
ucb1,1,0,180
ucb1,1,0,181
ucb1,1,0,182
ucb1,1,0,183
ucb1,1,0,184
ucb1,1,0,185
ucb1,1,0,186
ucb1,1,0,187
ucb1,1,0,188
ucb1,1,0,189
ucb1,1,0,190
ucb1,1,0,191
ucb1,1,0,192
ucb1,1,0,193
ucb1,1,0,194
ucb1,1,0,195
ucb1,1,0,196
ucb1,1,0,197
ucb1,1,0,198
ucb1,1,0,199
ucb1,1,0,200
ucb1,1,0,201
ucb1,1,0,202
ucb1,1,0,203
ucb1,1,0,204
ucb1,1,0,205
ucb1,1,0,206
ucb1,1,0,207
ucb1,1,0,208
ucb1,1,0,209
ucb1,1,0,210
ucb1,1,0,211
ucb1,1,0,212
ucb1,1,0,213
ucb1,1,0,214
ucb1,1,0,215
ucb1,1,0,216
ucb1,1,0,217
ucb1,1,0,218
